userid;start_utc_timestamp;start_utc_offset;stop_utc_timestamp;stop_utc_offset;geohash_from;geohash_to;foot;bike;car;bus;train
857;12-Feb-2019 23:07:32;+01:00;13-Feb-2019 01:28:44;+01:00;sr2yqnqn;sr2yqnqq;0;0;0;0;100
857;13-Feb-2019 03:11:38;+01:00;13-Feb-2019 09:11:37;+01:00;sr2yqnqn;sr2yk7e0;0;0;0;0;100
857;13-Feb-2019 09:17:37;+01:00;13-Feb-2019 09:49:17;+01:00;sr2yk7e0;sr2yk76c;0;0;0;0;100
857;13-Feb-2019 10:05:57;+01:00;13-Feb-2019 10:55:39;+01:00;sr2yk76c;sr2yk77n;NULL;NULL;NULL;NULL;NULL
858;start_utc_timestamp;start_utc_offset;stop_utc_timestamp;stop_utc_offset;geohash_from;geohash_to;NULL;NULL;NULL;NULL;NULL
858;25-Jan-2019 10:49:42;+01:00;25-Jan-2019 11:00:02;+01:00;u2j71jtr;u2j71jtr;0;0;35;64;0
858;25-Jan-2019 11:51:22;+01:00;25-Jan-2019 11:52:42;+01:00;u2j71jtr;u2j71jvb;100;0;0;0;0
858;25-Jan-2019 11:57:42;+01:00;25-Jan-2019 12:32:21;+01:00;u2j71jvb;u2j71jtr;4;0;0;0;94
858;25-Jan-2019 13:24:02;+01:00;25-Jan-2019 14:19:22;+01:00;u2j71jtr;u2j71jtx;2;0;76;6;14
858;25-Jan-2019 15:50:42;+01:00;25-Jan-2019 16:37:31;+01:00;u2j71jtx;u2jdb106;14;0;8;3;74
858;25-Jan-2019 16:59:22;+01:00;25-Jan-2019 17:35:16;+01:00;u2jdb106;u2j9br3s;3;0;15;4;76
858;25-Jan-2019 19:13:26;+01:00;25-Jan-2019 20:01:45;+01:00;u2j9br3s;u2jdb106;4;0;14;1;79
858;25-Jan-2019 21:51:06;+01:00;25-Jan-2019 22:07:48;+01:00;u2jdb106;u2jdb106;0;0;100;0;0
858;26-Jan-2019 07:35:28;+01:00;26-Jan-2019 09:09:08;+01:00;u2jdb106;u2j70vr0;6;0;6;2;84
858;26-Jan-2019 09:42:28;+01:00;26-Jan-2019 10:08:16;+01:00;u2j70vr0;u2j701zs;1;0;87;5;5
858;26-Jan-2019 10:25:27;+01:00;26-Jan-2019 11:06:17;+01:00;u2j701zs;u2jdb106;0;1;18;6;73
858;26-Jan-2019 16:14:47;+01:00;26-Jan-2019 17:26:14;+01:00;u2jdb106;u2jdb106;5;0;7;1;85
858;26-Jan-2019 18:05:51;+01:00;26-Jan-2019 18:14:55;+01:00;u2jdb106;u2jdb106;0;0;0;0;100
858;26-Jan-2019 22:03:37;+01:00;27-Jan-2019 16:00:50;+01:00;u2jdb106;u2jd02kj;2;0;20;6;70
858;27-Jan-2019 16:38:30;+01:00;27-Jan-2019 21:36:19;+01:00;u2jd02kj;u2jdb106;4;0;16;5;73
858;27-Jan-2019 23:55:29;+01:00;28-Jan-2019 04:51:44;+01:00;u2jdb106;u2jdb106;2;0;33;8;56
858;28-Jan-2019 07:22:28;+01:00;28-Jan-2019 08:15:44;+01:00;u2jdb106;u2j71jtx;5;0;5;4;84
858;28-Jan-2019 08:57:11;+01:00;28-Jan-2019 09:37:51;+01:00;u2j71jtx;u2j71jtr;0;0;0;0;100
858;28-Jan-2019 10:29:51;+01:00;28-Jan-2019 10:30:11;+01:00;u2j71jtr;u2j71jtw;NULL;NULL;NULL;NULL;NULL
858;28-Jan-2019 11:18:51;+01:00;28-Jan-2019 16:05:49;+01:00;u2j71jtw;u2jdb106;5;0;39;4;50
858;29-Jan-2019 07:29:46;+01:00;29-Jan-2019 09:51:39;+01:00;u2jdb106;u2j71jtr;4;0;8;3;83
858;29-Jan-2019 11:21:27;+01:00;29-Jan-2019 11:22:07;+01:00;u2j71jtr;u2j71jvb;NULL;NULL;NULL;NULL;NULL
858;29-Jan-2019 11:36:27;+01:00;29-Jan-2019 11:38:24;+01:00;u2j71jvb;u2j71jtr;100;0;0;0;0
858;29-Jan-2019 12:01:07;+01:00;29-Jan-2019 14:32:08;+01:00;u2j71jtr;u2j71jtr;4;0;23;2;68
858;29-Jan-2019 15:37:48;+01:00;29-Jan-2019 17:03:37;+01:00;u2j71jtr;u2jdb106;7;0;10;3;78
858;29-Jan-2019 21:59:25;+01:00;29-Jan-2019 22:06:45;+01:00;u2jdb106;u2jdb106;0;0;5;2;92
858;30-Jan-2019 07:18:44;+01:00;30-Jan-2019 08:22:08;+01:00;u2jdb106;u2j71jtr;0;0;75;7;16
858;30-Jan-2019 15:15:27;+01:00;30-Jan-2019 16:13:27;+01:00;u2j71jtr;u2jdb106;0;0;15;13;70
858;31-Jan-2019 08:43:23;+01:00;31-Jan-2019 09:13:44;+01:00;u2jdb106;u2j71tnr;0;1;27;9;61
858;31-Jan-2019 11:36:19;+01:00;31-Jan-2019 11:47:52;+01:00;u2j71tnr;u2j71jtr;0;0;0;0;100
858;31-Jan-2019 13:02:39;+01:00;31-Jan-2019 14:09:53;+01:00;u2j71jtr;u2jdb1jg;9;0;2;2;86
858;31-Jan-2019 15:16:09;+01:00;31-Jan-2019 15:21:09;+01:00;u2jdb1jg;u2jdb106;0;0;0;0;100
858;31-Jan-2019 15:42:23;+01:00;31-Jan-2019 16:10:49;+01:00;u2jdb106;u2j7151v;0;0;21;12;66
858;31-Jan-2019 16:28:29;+01:00;31-Jan-2019 19:02:02;+01:00;u2j7151v;u2jdb106;4;0;18;2;74
858;01-Feb-2019 06:49:57;+01:00;01-Feb-2019 06:51:57;+01:00;u2jdb106;u2jdb106;0;0;0;0;100
858;01-Feb-2019 07:28:37;+01:00;01-Feb-2019 10:55:08;+01:00;u2jdb106;u2j71jv9;1;0;34;11;51
858;01-Feb-2019 11:48:48;+01:00;01-Feb-2019 13:36:54;+01:00;u2j71jv9;u2j71km1;0;0;45;9;44
858;01-Feb-2019 14:16:14;+01:00;01-Feb-2019 16:58:43;+01:00;u2j71km1;u2jdb106;4;0;28;4;62
858;02-Feb-2019 07:41:21;+01:00;02-Feb-2019 08:13:01;+01:00;u2jdb106;u2j71km1;0;0;22;0;77
858;02-Feb-2019 09:51:41;+01:00;02-Feb-2019 10:22:34;+01:00;u2j71km1;u2j71km1;0;0;10;3;86
858;02-Feb-2019 11:29:41;+01:00;02-Feb-2019 14:16:57;+01:00;u2j71km1;u2jdb106;0;0;31;12;55
858;02-Feb-2019 19:36:03;+01:00;02-Feb-2019 22:54:03;+01:00;u2jdb106;srywcyqk;1;1;34;12;50
858;02-Feb-2019 23:16:03;+01:00;02-Feb-2019 23:24:23;+01:00;srywcyqk;srywcyqk;2;0;9;4;84
858;03-Feb-2019 07:38:18;+01:00;03-Feb-2019 09:44:38;+01:00;srywcyqk;srywc9c7;6;0;23;3;66
858;03-Feb-2019 10:34:14;+01:00;03-Feb-2019 10:49:37;+01:00;srywc9c7;srywcyqm;0;9;40;17;33
858;03-Feb-2019 13:25:53;+01:00;03-Feb-2019 22:24:16;+01:00;srywcyqm;u2jdb106;3;0;22;4;69
858;04-Feb-2019 06:52:28;+01:00;04-Feb-2019 09:11:33;+01:00;u2jdb106;srvr7h8n;4;0;13;5;75
858;04-Feb-2019 09:20:53;+01:00;04-Feb-2019 10:08:54;+01:00;srvr7h8n;srvr7h8n;1;0;66;8;24
858;04-Feb-2019 10:40:54;+01:00;04-Feb-2019 11:28:34;+01:00;srvr7h8n;srvr6ygs;0;0;24;14;60
858;04-Feb-2019 12:21:34;+01:00;04-Feb-2019 16:47:47;+01:00;srvr6ygs;u2jdb106;2;0;35;9;51
858;04-Feb-2019 16:54:53;+01:00;04-Feb-2019 17:01:07;+01:00;u2jdb106;u2jdb106;0;0;0;0;100
858;04-Feb-2019 23:28:48;+01:00;04-Feb-2019 23:35:28;+01:00;u2jdb106;u2jdb106;26;0;14;0;58
858;05-Feb-2019 00:15:28;+01:00;05-Feb-2019 00:41:08;+01:00;u2jdb106;u2jdb106;18;0;6;7;67
858;05-Feb-2019 06:18:12;+01:00;05-Feb-2019 06:42:32;+01:00;u2jdb106;u2jdb106;0;0;0;0;100
858;05-Feb-2019 10:32:32;+01:00;05-Feb-2019 10:38:52;+01:00;u2jdb106;u2jdb106;0;0;0;0;100
858;05-Feb-2019 15:47:17;+01:00;05-Feb-2019 15:55:37;+01:00;u2jdb106;u2jdb106;0;0;0;0;100
858;05-Feb-2019 16:09:17;+01:00;05-Feb-2019 16:18:57;+01:00;u2jdb106;u2jdb106;0;0;63;23;13
858;05-Feb-2019 21:31:34;+01:00;05-Feb-2019 22:22:58;+01:00;u2jdb106;u2jdb106;2;0;40;4;52
858;06-Feb-2019 08:27:44;+01:00;06-Feb-2019 22:28:42;+01:00;u2jdb106;u2jdb106;2;0;28;7;61
858;07-Feb-2019 08:38:10;+01:00;07-Feb-2019 16:49:09;+01:00;u2jdb106;u2jdb106;3;0;28;9;57
858;08-Feb-2019 07:39:35;+01:00;08-Feb-2019 14:55:42;+01:00;u2jdb106;u2jdb106;1;0;28;8;60
858;08-Feb-2019 15:12:30;+01:00;08-Feb-2019 15:22:40;+01:00;u2jdb106;u2jdb106;6;0;64;6;24
858;08-Feb-2019 16:00:20;+01:00;08-Feb-2019 16:08:40;+01:00;u2jdb106;u2jdb106;0;0;0;0;100
858;08-Feb-2019 16:21:40;+01:00;08-Feb-2019 16:22:20;+01:00;u2jdb106;u2jdb106;NULL;NULL;NULL;NULL;NULL
858;08-Feb-2019 18:37:20;+01:00;08-Feb-2019 18:41:40;+01:00;u2jdb106;u2jdb106;0;0;0;0;100
858;09-Feb-2019 07:26:51;+01:00;09-Feb-2019 07:54:51;+01:00;u2jdb106;u2jdb106;0;0;67;5;26
858;09-Feb-2019 08:37:17;+01:00;09-Feb-2019 11:57:11;+01:00;u2jdb106;u2jdb106;3;0;18;6;71
858;09-Feb-2019 12:47:32;+01:00;09-Feb-2019 13:08:51;+01:00;u2jdb106;u2jdb106;0;0;17;28;54
858;09-Feb-2019 16:25:50;+01:00;09-Feb-2019 17:24:23;+01:00;u2jdb106;u2jdb106;0;0;19;8;71
858;11-Feb-2019 13:56:34;+01:00;11-Feb-2019 14:07:34;+01:00;u2jdb106;u2jdb106;0;0;0;0;100
858;11-Feb-2019 22:35:14;+01:00;11-Feb-2019 22:41:14;+01:00;u2jdb106;u2jdb106;6;0;0;0;93
858;12-Feb-2019 07:33:42;+01:00;12-Feb-2019 08:19:22;+01:00;u2jdb106;u2jdb106;0;0;25;6;67
858;12-Feb-2019 09:04:56;+01:00;12-Feb-2019 14:29:47;+01:00;u2jdb106;u2j71jvb;2;0;24;9;63
858;12-Feb-2019 14:37:07;+01:00;12-Feb-2019 19:08:22;+01:00;u2j71jvb;u2jdb106;2;0;31;11;53
859;start_utc_timestamp;start_utc_offset;stop_utc_timestamp;stop_utc_offset;geohash_from;geohash_to;NULL;NULL;NULL;NULL;NULL
859;25-Jan-2019 11:00:04;+00:00;25-Jan-2019 11:01:44;+00:00;gc4p0wkc;gc4p0wkc;100;0;0;0;0
859;25-Jan-2019 11:22:44;+00:00;25-Jan-2019 11:26:04;+00:00;gc4p0wkc;gc4p0wkc;0;0;0;0;100
859;25-Jan-2019 12:29:24;+00:00;25-Jan-2019 12:30:44;+00:00;gc4p0wkc;gc4p0wkc;100;0;0;0;0
859;25-Jan-2019 13:23:24;+00:00;25-Jan-2019 13:25:04;+00:00;gc4p0wkc;gc4p0wkc;100;0;0;0;0
859;25-Jan-2019 13:32:24;+00:00;25-Jan-2019 13:33:04;+00:00;gc4p0wkc;gc4p0wkc;NULL;NULL;NULL;NULL;NULL
859;25-Jan-2019 13:44:47;+00:00;25-Jan-2019 13:50:24;+00:00;gc4p0wkc;gc4p0wkc;0;0;0;0;100
859;25-Jan-2019 14:02:06;+00:00;25-Jan-2019 14:04:45;+00:00;gc4p0wkc;gc4p0wkc;0;0;0;0;100
859;25-Jan-2019 14:27:05;+00:00;25-Jan-2019 14:28:25;+00:00;gc4p0wkc;gc4p0wkc;100;0;0;0;0
859;25-Jan-2019 14:47:25;+00:00;25-Jan-2019 14:50:05;+00:00;gc4p0wkc;gc4p0wkc;0;0;0;0;100
859;25-Jan-2019 14:56:05;+00:00;25-Jan-2019 15:04:45;+00:00;gc4p0wkc;gc4p0wkc;0;0;0;0;100
859;25-Jan-2019 15:10:25;+00:00;25-Jan-2019 15:11:45;+00:00;gc4p0wkc;gc4p0wkc;100;0;0;0;0
859;25-Jan-2019 15:38:25;+00:00;25-Jan-2019 15:39:05;+00:00;gc4p0wkc;gc4p0wkb;NULL;NULL;NULL;NULL;NULL
859;25-Jan-2019 15:47:05;+00:00;25-Jan-2019 15:48:45;+00:00;gc4p0wkb;gc4p0wkc;100;0;0;0;0
859;25-Jan-2019 16:57:25;+00:00;25-Jan-2019 18:26:02;+00:00;gc4p0wkc;gc1zjy12;0;0;0;0;100
859;25-Jan-2019 18:35:42;+00:00;25-Jan-2019 18:44:22;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;25-Jan-2019 19:24:42;+00:00;25-Jan-2019 19:29:22;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;25-Jan-2019 19:37:02;+00:00;25-Jan-2019 19:41:42;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;25-Jan-2019 19:49:44;+00:00;25-Jan-2019 19:50:21;+00:00;gc1zjy12;gc1zjy12;NULL;NULL;NULL;NULL;NULL
859;25-Jan-2019 20:10:02;+00:00;25-Jan-2019 20:12:42;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;25-Jan-2019 20:31:02;+00:00;25-Jan-2019 20:32:42;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;25-Jan-2019 21:15:22;+00:00;25-Jan-2019 21:17:18;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;25-Jan-2019 22:13:53;+00:00;25-Jan-2019 22:18:53;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;25-Jan-2019 22:29:33;+00:00;25-Jan-2019 22:39:33;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;25-Jan-2019 23:20:13;+00:00;25-Jan-2019 23:22:33;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;25-Jan-2019 23:32:13;+00:00;25-Jan-2019 23:36:33;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;25-Jan-2019 23:47:33;+00:00;25-Jan-2019 23:49:33;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 00:54:56;+00:00;26-Jan-2019 00:59:13;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 01:07:33;+00:00;26-Jan-2019 01:12:33;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 01:27:13;+00:00;26-Jan-2019 01:27:33;+00:00;gc1zjy12;gc1zjy12;NULL;NULL;NULL;NULL;NULL
859;26-Jan-2019 01:33:35;+00:00;26-Jan-2019 01:39:49;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 02:55:22;+00:00;26-Jan-2019 02:57:02;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 03:48:22;+00:00;26-Jan-2019 03:51:22;+00:00;gc1zjy12;gc1zjy12;0;0;0;8;91
859;26-Jan-2019 04:08:42;+00:00;26-Jan-2019 04:11:02;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 04:18:42;+00:00;26-Jan-2019 04:20:42;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 04:45:02;+00:00;26-Jan-2019 04:46:42;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 05:21:42;+00:00;26-Jan-2019 05:25:02;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 06:05:33;+00:00;26-Jan-2019 06:07:13;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 06:14:53;+00:00;26-Jan-2019 06:15:32;+00:00;gc1zjy12;gc1zjy12;NULL;NULL;NULL;NULL;NULL
859;26-Jan-2019 06:24:13;+00:00;26-Jan-2019 06:25:33;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 08:00:33;+00:00;26-Jan-2019 08:05:13;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 08:23:33;+00:00;26-Jan-2019 08:26:33;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 09:31:53;+00:00;26-Jan-2019 09:32:32;+00:00;gc1zjy12;gc1zjy12;NULL;NULL;NULL;NULL;NULL
859;26-Jan-2019 09:38:53;+00:00;26-Jan-2019 09:42:53;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 10:17:22;+00:00;26-Jan-2019 10:21:02;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 10:38:42;+00:00;26-Jan-2019 10:40:02;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 11:19:42;+00:00;26-Jan-2019 11:24:42;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 11:40:22;+00:00;26-Jan-2019 11:42:02;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 11:50:02;+00:00;26-Jan-2019 11:52:22;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 12:34:43;+00:00;26-Jan-2019 12:37:42;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 12:54:22;+00:00;26-Jan-2019 12:56:42;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 13:11:42;+00:00;26-Jan-2019 13:14:22;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 13:37:42;+00:00;26-Jan-2019 13:41:02;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 14:16:19;+00:00;26-Jan-2019 14:18:59;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 15:04:19;+00:00;26-Jan-2019 15:09:39;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 16:18:39;+00:00;26-Jan-2019 16:20:19;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 16:42:39;+00:00;26-Jan-2019 16:44:34;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 16:53:19;+00:00;26-Jan-2019 16:54:39;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 17:05:39;+00:00;26-Jan-2019 17:08:39;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 17:15:59;+00:00;26-Jan-2019 17:18:19;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 17:26:19;+00:00;26-Jan-2019 17:28:59;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 17:40:59;+00:00;26-Jan-2019 17:43:39;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 18:20:11;+00:00;26-Jan-2019 18:22:31;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 18:39:11;+00:00;26-Jan-2019 18:41:11;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 19:22:31;+00:00;26-Jan-2019 19:24:11;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 19:40:31;+00:00;26-Jan-2019 19:41:51;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 19:53:51;+00:00;26-Jan-2019 20:09:11;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 20:44:51;+00:00;26-Jan-2019 20:52:31;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 21:09:11;+00:00;26-Jan-2019 21:15:09;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 21:47:51;+00:00;26-Jan-2019 21:50:11;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 22:06:00;+00:00;26-Jan-2019 22:08:20;+00:00;gc1zjy12;gc1zjy12;0;0;0;25;75
859;26-Jan-2019 22:44:00;+00:00;26-Jan-2019 22:47:00;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 22:52:09;+00:00;26-Jan-2019 22:53:14;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;26-Jan-2019 23:28:01;+00:00;26-Jan-2019 23:43:20;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;26-Jan-2019 23:57:40;+00:00;27-Jan-2019 00:12:39;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 00:37:00;+00:00;27-Jan-2019 00:39:00;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;27-Jan-2019 00:47:40;+00:00;27-Jan-2019 00:58:40;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 01:15:20;+00:00;27-Jan-2019 01:18:00;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 01:24:24;+00:00;27-Jan-2019 01:33:40;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 01:38:40;+00:00;27-Jan-2019 01:39:19;+00:00;gc1zjy12;gc1zjy12;NULL;NULL;NULL;NULL;NULL
859;27-Jan-2019 01:45:44;+00:00;27-Jan-2019 02:01:08;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 02:09:53;+00:00;27-Jan-2019 02:25:43;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 02:34:28;+00:00;27-Jan-2019 02:36:48;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 02:51:08;+00:00;27-Jan-2019 03:04:48;+00:00;gc1zjy12;gc1zjy18;0;0;0;0;100
859;27-Jan-2019 03:13:28;+00:00;27-Jan-2019 03:18:28;+00:00;gc1zjy18;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 03:29:08;+00:00;27-Jan-2019 03:33:48;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 03:45:28;+00:00;27-Jan-2019 03:49:48;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 03:57:30;+00:00;27-Jan-2019 04:03:48;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 04:15:30;+00:00;27-Jan-2019 04:33:08;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 04:48:10;+00:00;27-Jan-2019 05:02:28;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 05:07:48;+00:00;27-Jan-2019 05:11:08;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 05:29:08;+00:00;27-Jan-2019 05:34:08;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 06:58:23;+00:00;27-Jan-2019 07:00:23;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 07:35:23;+00:00;27-Jan-2019 07:37:23;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;27-Jan-2019 08:21:43;+00:00;27-Jan-2019 08:23:23;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;27-Jan-2019 09:23:03;+00:00;27-Jan-2019 09:26:01;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 10:01:30;+00:00;27-Jan-2019 10:03:30;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;27-Jan-2019 10:24:50;+00:00;27-Jan-2019 10:28:50;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 10:38:50;+00:00;27-Jan-2019 10:41:10;+00:00;gc1zjy12;gc1zjy12;0;0;0;100;0
859;27-Jan-2019 10:53:30;+00:00;27-Jan-2019 10:55:50;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 11:07:55;+00:00;27-Jan-2019 11:09:30;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;27-Jan-2019 11:16:15;+00:00;27-Jan-2019 11:16:50;+00:00;gc1zjy12;gc1zjy12;NULL;NULL;NULL;NULL;NULL
859;27-Jan-2019 11:22:33;+00:00;27-Jan-2019 11:26:30;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 12:24:50;+00:00;27-Jan-2019 12:26:30;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;27-Jan-2019 12:31:50;+00:00;27-Jan-2019 12:39:46;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 12:48:30;+00:00;27-Jan-2019 12:49:10;+00:00;gc1zjy12;gc1zjy12;NULL;NULL;NULL;NULL;NULL
859;27-Jan-2019 13:06:16;+00:00;27-Jan-2019 13:12:30;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 13:19:01;+00:00;27-Jan-2019 13:45:30;+00:00;gc1zjy12;gc1zprbb;0;0;0;0;100
859;27-Jan-2019 14:39:30;+00:00;27-Jan-2019 14:41:10;+00:00;gc1zprbb;gc1zprbb;100;0;0;0;0
859;27-Jan-2019 15:48:17;+00:00;27-Jan-2019 16:40:30;+00:00;gc1zprbb;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 16:53:30;+00:00;27-Jan-2019 17:10:30;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 17:47:50;+00:00;27-Jan-2019 17:49:30;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;27-Jan-2019 19:01:45;+00:00;27-Jan-2019 19:06:25;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 19:27:25;+00:00;27-Jan-2019 19:42:45;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 19:50:48;+00:00;27-Jan-2019 19:57:25;+00:00;gc1zjy12;gc1zjy13;0;0;0;0;100
859;27-Jan-2019 20:14:45;+00:00;27-Jan-2019 20:15:25;+00:00;gc1zjy13;gc1zjy12;NULL;NULL;NULL;NULL;NULL
859;27-Jan-2019 21:01:05;+00:00;27-Jan-2019 21:09:25;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
859;27-Jan-2019 21:17:25;+00:00;27-Jan-2019 21:19:45;+00:00;gc1zjy12;gc1zjy12;0;0;0;12;87
859;27-Jan-2019 22:13:28;+00:00;27-Jan-2019 22:15:28;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;27-Jan-2019 23:02:48;+00:00;27-Jan-2019 23:04:08;+00:00;gc1zjy12;gc1zjy12;100;0;0;0;0
859;27-Jan-2019 23:57:28;+00:00;28-Jan-2019 00:07:27;+00:00;gc1zjy12;gc1zjy13;0;0;0;0;100
859;28-Jan-2019 00:12:28;+00:00;28-Jan-2019 00:15:08;+00:00;gc1zjy13;gc1zjy13;0;0;0;0;100
859;28-Jan-2019 00:21:48;+00:00;28-Jan-2019 00:28:28;+00:00;gc1zjy13;gc1zjy12;0;0;0;0;100
859;28-Jan-2019 00:35:08;+00:00;28-Jan-2019 00:38:48;+00:00;gc1zjy12;gc1zjy12;0;0;0;0;100
