userid;start_utc;stop_utc;start_local;stop_local;geohash;closest_category_name
859;28-Jan-2019 00:38:48;28-Jan-2019 00:43:48;28-Jan-2019 00:38:48;28-Jan-2019 00:43:48;gc1zjy12;College Auditorium
859;28-Jan-2019 00:47:08;28-Jan-2019 00:54:28;28-Jan-2019 00:47:08;28-Jan-2019 00:54:28;gc1zjy12;Housing Development
859;28-Jan-2019 00:56:08;28-Jan-2019 01:20:08;28-Jan-2019 00:56:08;28-Jan-2019 01:20:08;gc1zjy12;Housing Development
859;28-Jan-2019 01:27:48;28-Jan-2019 01:36:52;28-Jan-2019 01:27:48;28-Jan-2019 01:36:52;gc1zjy12;College Auditorium
859;28-Jan-2019 01:43:08;28-Jan-2019 02:11:45;28-Jan-2019 01:43:08;28-Jan-2019 02:11:45;gc1zjy13;College Auditorium
859;28-Jan-2019 02:17:45;28-Jan-2019 02:24:25;28-Jan-2019 02:17:45;28-Jan-2019 02:24:25;gc1zjy12;College Auditorium
859;28-Jan-2019 02:28:25;28-Jan-2019 02:52:25;28-Jan-2019 02:28:25;28-Jan-2019 02:52:25;gc1zjy12;Housing Development
859;28-Jan-2019 02:53:45;28-Jan-2019 03:17:05;28-Jan-2019 02:53:45;28-Jan-2019 03:17:05;gc1zjy12;College Auditorium
859;28-Jan-2019 03:19:05;28-Jan-2019 03:26:25;28-Jan-2019 03:19:05;28-Jan-2019 03:26:25;gc1zjy12;College Auditorium
859;28-Jan-2019 03:30:05;28-Jan-2019 03:39:45;28-Jan-2019 03:30:05;28-Jan-2019 03:39:45;gc1zjy13;College Auditorium
859;28-Jan-2019 03:42:25;28-Jan-2019 04:07:25;28-Jan-2019 03:42:25;28-Jan-2019 04:07:25;gc1zjy13;College Auditorium
859;28-Jan-2019 04:09:05;28-Jan-2019 04:56:25;28-Jan-2019 04:09:05;28-Jan-2019 04:56:25;gc1zjy12;Housing Development
859;28-Jan-2019 05:18:25;28-Jan-2019 05:36:45;28-Jan-2019 05:18:25;28-Jan-2019 05:36:45;gc1zjy12;Housing Development
859;28-Jan-2019 05:38:05;28-Jan-2019 06:00:02;28-Jan-2019 05:38:05;28-Jan-2019 06:00:02;gc1zjy12;College Auditorium
859;28-Jan-2019 06:02:42;28-Jan-2019 06:23:22;28-Jan-2019 06:02:42;28-Jan-2019 06:23:22;gc1zjy12;College Auditorium
859;28-Jan-2019 06:27:42;28-Jan-2019 06:49:02;28-Jan-2019 06:27:42;28-Jan-2019 06:49:02;gc1zjy12;College Auditorium
859;28-Jan-2019 08:04:02;28-Jan-2019 12:53:08;28-Jan-2019 08:04:02;28-Jan-2019 12:53:08;gc4p0wkc;Government Building
859;28-Jan-2019 12:54:28;28-Jan-2019 14:36:41;28-Jan-2019 12:54:28;28-Jan-2019 14:36:41;gc4p0wkc;Government Building
859;28-Jan-2019 14:38:21;28-Jan-2019 15:51:01;28-Jan-2019 14:38:21;28-Jan-2019 15:51:01;gc4p0wkc;Government Building
859;28-Jan-2019 15:53:21;28-Jan-2019 16:06:08;28-Jan-2019 15:53:21;28-Jan-2019 16:06:08;gc4p0wkc;Government Building
859;28-Jan-2019 16:31:41;28-Jan-2019 16:37:21;28-Jan-2019 16:31:41;28-Jan-2019 16:37:21;gc1zjy12;College Auditorium
859;28-Jan-2019 16:39:01;28-Jan-2019 18:35:56;28-Jan-2019 16:39:01;28-Jan-2019 18:35:56;gc1zjy12;Housing Development
859;28-Jan-2019 18:36:36;28-Jan-2019 18:56:16;28-Jan-2019 18:36:36;28-Jan-2019 18:56:16;gc1zjy12;Housing Development
859;28-Jan-2019 18:57:56;28-Jan-2019 21:54:49;28-Jan-2019 18:57:56;28-Jan-2019 21:54:49;gc1zjy12;Housing Development
859;28-Jan-2019 22:08:49;28-Jan-2019 22:44:31;28-Jan-2019 22:08:49;28-Jan-2019 22:44:31;gc1zjy12;Housing Development
859;28-Jan-2019 22:45:49;28-Jan-2019 23:10:31;28-Jan-2019 22:45:49;28-Jan-2019 23:10:31;gc1zjy12;Housing Development
859;28-Jan-2019 23:12:29;28-Jan-2019 23:28:09;28-Jan-2019 23:12:29;28-Jan-2019 23:28:09;gc1zjy12;Housing Development
859;28-Jan-2019 23:35:09;29-Jan-2019 00:04:29;28-Jan-2019 23:35:09;29-Jan-2019 00:04:29;gc1zjy12;College Auditorium
859;29-Jan-2019 00:05:49;29-Jan-2019 00:36:29;29-Jan-2019 00:05:49;29-Jan-2019 00:36:29;gc1zjy12;College Auditorium
859;29-Jan-2019 00:38:28;29-Jan-2019 00:44:31;29-Jan-2019 00:38:28;29-Jan-2019 00:44:31;gc1zjy12;College Auditorium
859;29-Jan-2019 01:02:26;29-Jan-2019 01:09:49;29-Jan-2019 01:02:26;29-Jan-2019 01:09:49;gc1zjy12;Housing Development
859;29-Jan-2019 01:20:49;29-Jan-2019 01:45:09;29-Jan-2019 01:20:49;29-Jan-2019 01:45:09;gc1zjy13;College Auditorium
859;29-Jan-2019 01:51:09;29-Jan-2019 02:42:35;29-Jan-2019 01:51:09;29-Jan-2019 02:42:35;gc1zjy13;College Auditorium
859;29-Jan-2019 02:43:10;29-Jan-2019 03:00:50;29-Jan-2019 02:43:10;29-Jan-2019 03:00:50;gc1zjy12;Housing Development
859;29-Jan-2019 03:02:10;29-Jan-2019 03:10:52;29-Jan-2019 03:02:10;29-Jan-2019 03:10:52;gc1zjy12;Housing Development
859;29-Jan-2019 03:12:46;29-Jan-2019 03:41:30;29-Jan-2019 03:12:46;29-Jan-2019 03:41:30;gc1zjy13;College Auditorium
859;29-Jan-2019 03:43:10;29-Jan-2019 04:41:30;29-Jan-2019 03:43:10;29-Jan-2019 04:41:30;gc1zjy12;College Auditorium
859;29-Jan-2019 04:46:10;29-Jan-2019 04:53:50;29-Jan-2019 04:46:10;29-Jan-2019 04:53:50;gc1zjy13;College Auditorium
859;29-Jan-2019 04:59:50;29-Jan-2019 05:04:51;29-Jan-2019 04:59:50;29-Jan-2019 05:04:51;gc1zjy12;College Auditorium
859;29-Jan-2019 05:08:50;29-Jan-2019 05:21:50;29-Jan-2019 05:08:50;29-Jan-2019 05:21:50;gc1zjy12;College Auditorium
859;29-Jan-2019 05:25:10;29-Jan-2019 05:35:50;29-Jan-2019 05:25:10;29-Jan-2019 05:35:50;gc1zjy12;College Auditorium
859;29-Jan-2019 05:43:50;29-Jan-2019 06:35:54;29-Jan-2019 05:43:50;29-Jan-2019 06:35:54;gc1zjy12;College Auditorium
859;29-Jan-2019 07:56:14;29-Jan-2019 08:01:34;29-Jan-2019 07:56:14;29-Jan-2019 08:01:34;gc4p0whw;Government Building
859;29-Jan-2019 08:07:40;29-Jan-2019 08:20:14;29-Jan-2019 08:07:40;29-Jan-2019 08:20:14;gc4p0wkc;Government Building
859;29-Jan-2019 08:27:54;29-Jan-2019 08:35:56;29-Jan-2019 08:27:54;29-Jan-2019 08:35:56;gc4p0wkc;Government Building
859;29-Jan-2019 08:38:14;29-Jan-2019 09:37:14;29-Jan-2019 08:38:14;29-Jan-2019 09:37:14;gc4p0wkc;Government Building
859;29-Jan-2019 09:38:34;29-Jan-2019 09:51:15;29-Jan-2019 09:38:34;29-Jan-2019 09:51:15;gc4p0wkc;Government Building
859;29-Jan-2019 09:51:54;29-Jan-2019 10:10:25;29-Jan-2019 09:51:54;29-Jan-2019 10:10:25;gc4p0wkc;Government Building
859;29-Jan-2019 10:16:45;29-Jan-2019 11:05:25;29-Jan-2019 10:16:45;29-Jan-2019 11:05:25;gc4p0wkc;Government Building
859;29-Jan-2019 11:09:45;29-Jan-2019 11:16:15;29-Jan-2019 11:09:45;29-Jan-2019 11:16:15;gc4p0wkc;Government Building
859;29-Jan-2019 11:17:25;29-Jan-2019 12:37:05;29-Jan-2019 11:17:25;29-Jan-2019 12:37:05;gc4p0wkc;Government Building
859;29-Jan-2019 12:42:25;29-Jan-2019 13:08:25;29-Jan-2019 12:42:25;29-Jan-2019 13:08:25;gc4p0wkb;Government Building
859;29-Jan-2019 13:09:25;29-Jan-2019 13:40:25;29-Jan-2019 13:09:25;29-Jan-2019 13:40:25;gc4p0wkc;Government Building
859;29-Jan-2019 13:41:25;29-Jan-2019 14:01:24;29-Jan-2019 13:41:25;29-Jan-2019 14:01:24;gc4p0wkb;Government Building
859;29-Jan-2019 14:11:51;29-Jan-2019 14:56:19;29-Jan-2019 14:11:51;29-Jan-2019 14:56:19;gc4p0wkc;Government Building
859;29-Jan-2019 14:58:39;29-Jan-2019 15:10:19;29-Jan-2019 14:58:39;29-Jan-2019 15:10:19;gc4p0wkc;Government Building
859;29-Jan-2019 15:15:59;29-Jan-2019 15:36:20;29-Jan-2019 15:15:59;29-Jan-2019 15:36:20;gc4p0wkc;Government Building
859;29-Jan-2019 15:40:39;29-Jan-2019 15:50:19;29-Jan-2019 15:40:39;29-Jan-2019 15:50:19;gc4p0wkc;Government Building
859;29-Jan-2019 15:51:39;29-Jan-2019 15:58:00;29-Jan-2019 15:51:39;29-Jan-2019 15:58:00;gc4p0wkc;Government Building
859;29-Jan-2019 17:17:59;29-Jan-2019 17:38:59;29-Jan-2019 17:17:59;29-Jan-2019 17:38:59;gc1zjy12;Housing Development
859;29-Jan-2019 17:46:39;29-Jan-2019 18:04:51;29-Jan-2019 17:46:39;29-Jan-2019 18:04:51;gc1zjv6d;Bus Stop
859;29-Jan-2019 18:20:11;29-Jan-2019 18:27:20;29-Jan-2019 18:20:11;29-Jan-2019 18:27:20;gc1zjv67;Bus Stop
859;29-Jan-2019 18:32:29;29-Jan-2019 18:37:32;29-Jan-2019 18:32:29;29-Jan-2019 18:37:32;gc1zjv66;Bus Stop
859;29-Jan-2019 18:38:31;29-Jan-2019 19:07:06;29-Jan-2019 18:38:31;29-Jan-2019 19:07:06;gc1zjv67;Bus Stop
859;29-Jan-2019 19:19:11;29-Jan-2019 19:24:14;29-Jan-2019 19:19:11;29-Jan-2019 19:24:14;gc1zjv67;Bus Stop
859;29-Jan-2019 19:27:15;29-Jan-2019 19:35:18;29-Jan-2019 19:27:15;29-Jan-2019 19:35:18;gc1zjv67;Bus Stop
859;29-Jan-2019 20:03:06;29-Jan-2019 20:17:51;29-Jan-2019 20:03:06;29-Jan-2019 20:17:51;gc1zjy12;Housing Development
859;29-Jan-2019 20:19:11;29-Jan-2019 21:12:31;29-Jan-2019 20:19:11;29-Jan-2019 21:12:31;gc1zjy12;Housing Development
859;29-Jan-2019 21:14:11;29-Jan-2019 21:28:31;29-Jan-2019 21:14:11;29-Jan-2019 21:28:31;gc1zjy12;Housing Development
859;29-Jan-2019 21:30:31;29-Jan-2019 22:00:32;29-Jan-2019 21:30:31;29-Jan-2019 22:00:32;gc1zjy12;Housing Development
859;29-Jan-2019 22:12:52;29-Jan-2019 22:21:32;29-Jan-2019 22:12:52;29-Jan-2019 22:21:32;gc1zjy12;Housing Development
859;29-Jan-2019 22:34:12;29-Jan-2019 22:42:52;29-Jan-2019 22:34:12;29-Jan-2019 22:42:52;gc1zjy12;Housing Development
859;29-Jan-2019 22:46:52;29-Jan-2019 22:55:32;29-Jan-2019 22:46:52;29-Jan-2019 22:55:32;gc1zjy12;Housing Development
859;29-Jan-2019 22:55:57;29-Jan-2019 23:38:32;29-Jan-2019 22:55:57;29-Jan-2019 23:38:32;gc1zjy12;Housing Development
859;29-Jan-2019 23:39:52;30-Jan-2019 00:06:32;29-Jan-2019 23:39:52;30-Jan-2019 00:06:32;gc1zjy12;College Auditorium
859;30-Jan-2019 00:08:12;30-Jan-2019 00:16:52;30-Jan-2019 00:08:12;30-Jan-2019 00:16:52;gc1zjy12;College Auditorium
859;30-Jan-2019 00:18:12;30-Jan-2019 00:25:32;30-Jan-2019 00:18:12;30-Jan-2019 00:25:32;gc1zjy12;College Auditorium
859;30-Jan-2019 00:26:52;30-Jan-2019 00:52:32;30-Jan-2019 00:26:52;30-Jan-2019 00:52:32;gc1zjy12;College Auditorium
859;30-Jan-2019 01:03:52;30-Jan-2019 01:11:05;30-Jan-2019 01:03:52;30-Jan-2019 01:11:05;gc1zjy12;Housing Development
859;30-Jan-2019 01:13:52;30-Jan-2019 02:13:04;30-Jan-2019 01:13:52;30-Jan-2019 02:13:04;gc1zjy12;College Auditorium
859;30-Jan-2019 02:14:24;30-Jan-2019 06:31:26;30-Jan-2019 02:14:24;30-Jan-2019 06:31:26;gc1zjy12;Housing Development
859;30-Jan-2019 06:33:22;30-Jan-2019 06:43:46;30-Jan-2019 06:33:22;30-Jan-2019 06:43:46;gc1zjy12;Housing Development
859;30-Jan-2019 07:57:25;30-Jan-2019 10:16:47;30-Jan-2019 07:57:25;30-Jan-2019 10:16:47;gc4p0wkc;Government Building
859;30-Jan-2019 10:20:28;30-Jan-2019 10:45:45;30-Jan-2019 10:20:28;30-Jan-2019 10:45:45;gc4p0wkc;Government Building
859;30-Jan-2019 10:46:43;30-Jan-2019 11:02:43;30-Jan-2019 10:46:43;30-Jan-2019 11:02:43;gc4p0wkc;Government Building
859;30-Jan-2019 11:06:37;30-Jan-2019 11:46:03;30-Jan-2019 11:06:37;30-Jan-2019 11:46:03;gc4p0wkc;Government Building
859;30-Jan-2019 11:47:43;30-Jan-2019 12:43:03;30-Jan-2019 11:47:43;30-Jan-2019 12:43:03;gc4p0wkc;Government Building
859;30-Jan-2019 12:46:03;30-Jan-2019 13:05:03;30-Jan-2019 12:46:03;30-Jan-2019 13:05:03;gc4p0wkc;Government Building
859;30-Jan-2019 13:07:03;30-Jan-2019 13:15:43;30-Jan-2019 13:07:03;30-Jan-2019 13:15:43;gc4p0wkc;Government Building
859;30-Jan-2019 13:16:37;30-Jan-2019 14:39:44;30-Jan-2019 13:16:37;30-Jan-2019 14:39:44;gc4p0wkc;Government Building
859;30-Jan-2019 14:42:40;30-Jan-2019 14:54:44;30-Jan-2019 14:42:40;30-Jan-2019 14:54:44;gc4p0wkc;Government Building
859;30-Jan-2019 14:57:24;30-Jan-2019 15:38:04;30-Jan-2019 14:57:24;30-Jan-2019 15:38:04;gc4p0wkc;Government Building
859;30-Jan-2019 15:42:04;30-Jan-2019 15:50:24;30-Jan-2019 15:42:04;30-Jan-2019 15:50:24;gc4p0wkc;Government Building
859;30-Jan-2019 15:53:24;30-Jan-2019 16:00:04;30-Jan-2019 15:53:24;30-Jan-2019 16:00:04;gc4p0wkc;Government Building
859;30-Jan-2019 17:00:04;30-Jan-2019 18:41:11;30-Jan-2019 17:00:04;30-Jan-2019 18:41:11;gc1zjy12;Housing Development
859;30-Jan-2019 20:43:48;30-Jan-2019 21:12:51;30-Jan-2019 20:43:48;30-Jan-2019 21:12:51;gc1zjy12;Housing Development
859;30-Jan-2019 21:27:51;30-Jan-2019 23:36:37;30-Jan-2019 21:27:51;30-Jan-2019 23:36:37;gc1zjy12;Housing Development
859;30-Jan-2019 23:40:57;31-Jan-2019 00:15:57;30-Jan-2019 23:40:57;31-Jan-2019 00:15:57;gc1zjy13;College Auditorium
859;31-Jan-2019 00:19:31;31-Jan-2019 00:26:37;31-Jan-2019 00:19:31;31-Jan-2019 00:26:37;gc1zjy13;College Auditorium
859;31-Jan-2019 00:28:57;31-Jan-2019 00:56:00;31-Jan-2019 00:28:57;31-Jan-2019 00:56:00;gc1zjy13;College Auditorium
859;31-Jan-2019 00:56:37;31-Jan-2019 01:03:57;31-Jan-2019 00:56:37;31-Jan-2019 01:03:57;gc1zjy12;Housing Development
859;31-Jan-2019 01:12:37;31-Jan-2019 01:45:58;31-Jan-2019 01:12:37;31-Jan-2019 01:45:58;gc1zjy13;College Auditorium
859;31-Jan-2019 01:48:57;31-Jan-2019 03:25:37;31-Jan-2019 01:48:57;31-Jan-2019 03:25:37;gc1zjy12;Housing Development
859;31-Jan-2019 03:29:31;31-Jan-2019 05:52:51;31-Jan-2019 03:29:31;31-Jan-2019 05:52:51;gc1zjy12;Housing Development
859;31-Jan-2019 05:54:27;31-Jan-2019 06:54:00;31-Jan-2019 05:54:27;31-Jan-2019 06:54:00;gc1zjy12;College Auditorium
859;31-Jan-2019 08:06:48;31-Jan-2019 08:11:48;31-Jan-2019 08:06:48;31-Jan-2019 08:11:48;gc4p0wkc;Government Building
859;31-Jan-2019 08:12:08;31-Jan-2019 08:19:08;31-Jan-2019 08:12:08;31-Jan-2019 08:19:08;gc4p0wkc;Government Building
859;31-Jan-2019 08:20:06;31-Jan-2019 09:22:48;31-Jan-2019 08:20:06;31-Jan-2019 09:22:48;gc4p0wkc;Government Building
859;31-Jan-2019 09:28:16;31-Jan-2019 09:34:28;31-Jan-2019 09:28:16;31-Jan-2019 09:34:28;gc4p0whx;Government Building
859;31-Jan-2019 09:47:18;31-Jan-2019 10:10:59;31-Jan-2019 09:47:18;31-Jan-2019 10:10:59;gc4p0whx;Government Building
859;31-Jan-2019 10:12:03;31-Jan-2019 10:25:08;31-Jan-2019 10:12:03;31-Jan-2019 10:25:08;gc4p0whx;Government Building
859;31-Jan-2019 10:29:52;31-Jan-2019 10:35:11;31-Jan-2019 10:29:52;31-Jan-2019 10:35:11;gc4p0whx;Government Building
859;31-Jan-2019 10:42:23;31-Jan-2019 10:48:39;31-Jan-2019 10:42:23;31-Jan-2019 10:48:39;gc4p0whx;Government Building
859;31-Jan-2019 10:49:42;31-Jan-2019 11:05:09;31-Jan-2019 10:49:42;31-Jan-2019 11:05:09;gc4p0whx;Government Building
859;31-Jan-2019 11:07:48;31-Jan-2019 11:15:11;31-Jan-2019 11:07:48;31-Jan-2019 11:15:11;gc4p0whx;Government Building
859;31-Jan-2019 11:17:48;31-Jan-2019 11:23:05;31-Jan-2019 11:17:48;31-Jan-2019 11:23:05;gc4p0whx;Government Building
859;31-Jan-2019 11:24:08;31-Jan-2019 11:45:12;31-Jan-2019 11:24:08;31-Jan-2019 11:45:12;gc4p0whx;Government Building
859;31-Jan-2019 11:47:22;31-Jan-2019 12:25:32;31-Jan-2019 11:47:22;31-Jan-2019 12:25:32;gc4p0wkc;Government Building
859;31-Jan-2019 12:32:12;31-Jan-2019 12:37:52;31-Jan-2019 12:32:12;31-Jan-2019 12:37:52;gc4p0wkc;Government Building
859;31-Jan-2019 12:39:32;31-Jan-2019 12:45:52;31-Jan-2019 12:39:32;31-Jan-2019 12:45:52;gc4p0wkc;Government Building
859;31-Jan-2019 12:46:52;31-Jan-2019 16:09:59;31-Jan-2019 12:46:52;31-Jan-2019 16:09:59;gc4p0wkc;Government Building
859;31-Jan-2019 16:12:19;31-Jan-2019 16:32:19;31-Jan-2019 16:12:19;31-Jan-2019 16:32:19;gc4p0wkc;Government Building
859;31-Jan-2019 16:33:59;31-Jan-2019 16:53:59;31-Jan-2019 16:33:59;31-Jan-2019 16:53:59;gc4p0wkc;Government Building
859;31-Jan-2019 17:08:39;31-Jan-2019 17:14:05;31-Jan-2019 17:08:39;31-Jan-2019 17:14:05;gc4p0wk3;Government Building
859;31-Jan-2019 18:12:48;31-Jan-2019 18:47:19;31-Jan-2019 18:12:48;31-Jan-2019 18:47:19;gc1zjy12;Housing Development
859;31-Jan-2019 18:48:59;31-Jan-2019 19:24:39;31-Jan-2019 18:48:59;31-Jan-2019 19:24:39;gc1zjy12;Housing Development
859;31-Jan-2019 19:26:05;31-Jan-2019 19:38:31;31-Jan-2019 19:26:05;31-Jan-2019 19:38:31;gc1zjy12;Housing Development
859;31-Jan-2019 19:41:31;31-Jan-2019 20:22:51;31-Jan-2019 19:41:31;31-Jan-2019 20:22:51;gc1zjy12;Housing Development
859;31-Jan-2019 20:23:31;31-Jan-2019 20:34:31;31-Jan-2019 20:23:31;31-Jan-2019 20:34:31;gc1zjy13;College Auditorium
859;31-Jan-2019 20:35:51;31-Jan-2019 21:17:31;31-Jan-2019 20:35:51;31-Jan-2019 21:17:31;gc1zjy12;Housing Development
859;31-Jan-2019 21:29:11;31-Jan-2019 21:44:31;31-Jan-2019 21:29:11;31-Jan-2019 21:44:31;gc1zjy12;Housing Development
859;31-Jan-2019 21:50:31;31-Jan-2019 22:09:11;31-Jan-2019 21:50:31;31-Jan-2019 22:09:11;gc1zjy12;Housing Development
859;31-Jan-2019 22:11:11;31-Jan-2019 23:11:31;31-Jan-2019 22:11:11;31-Jan-2019 23:11:31;gc1zjy12;Housing Development
859;31-Jan-2019 23:17:11;31-Jan-2019 23:42:25;31-Jan-2019 23:17:11;31-Jan-2019 23:42:25;gc1zjy12;Housing Development
859;31-Jan-2019 23:47:24;01-Feb-2019 00:17:44;31-Jan-2019 23:47:24;01-Feb-2019 00:17:44;gc1zjy12;Housing Development
859;01-Feb-2019 00:19:04;01-Feb-2019 00:29:05;01-Feb-2019 00:19:04;01-Feb-2019 00:29:05;gc1zjy13;College Auditorium
859;01-Feb-2019 00:45:24;01-Feb-2019 00:53:44;01-Feb-2019 00:45:24;01-Feb-2019 00:53:44;gc1zjy12;Housing Development
859;01-Feb-2019 00:56:24;01-Feb-2019 01:22:44;01-Feb-2019 00:56:24;01-Feb-2019 01:22:44;gc1zjy12;Housing Development
859;01-Feb-2019 01:38:04;01-Feb-2019 01:56:44;01-Feb-2019 01:38:04;01-Feb-2019 01:56:44;gc1zjy12;College Auditorium
859;01-Feb-2019 01:58:04;01-Feb-2019 02:04:26;01-Feb-2019 01:58:04;01-Feb-2019 02:04:26;gc1zjy12;College Auditorium
859;01-Feb-2019 02:11:44;01-Feb-2019 02:36:24;01-Feb-2019 02:11:44;01-Feb-2019 02:36:24;gc1zjy12;Housing Development
859;01-Feb-2019 02:40:23;01-Feb-2019 03:10:24;01-Feb-2019 02:40:23;01-Feb-2019 03:10:24;gc1zjy12;Housing Development
859;01-Feb-2019 03:13:04;01-Feb-2019 04:00:33;01-Feb-2019 03:13:04;01-Feb-2019 04:00:33;gc1zjy12;Housing Development
859;01-Feb-2019 04:03:33;01-Feb-2019 04:32:33;01-Feb-2019 04:03:33;01-Feb-2019 04:32:33;gc1zjy12;Housing Development
859;01-Feb-2019 04:36:33;01-Feb-2019 04:44:13;01-Feb-2019 04:36:33;01-Feb-2019 04:44:13;gc1zjy12;Housing Development
859;01-Feb-2019 04:48:13;01-Feb-2019 05:11:33;01-Feb-2019 04:48:13;01-Feb-2019 05:11:33;gc1zjy12;Housing Development
859;01-Feb-2019 05:12:53;01-Feb-2019 06:01:57;01-Feb-2019 05:12:53;01-Feb-2019 06:01:57;gc1zjy12;College Auditorium
859;01-Feb-2019 06:09:33;01-Feb-2019 06:52:13;01-Feb-2019 06:09:33;01-Feb-2019 06:52:13;gc1zjy12;Housing Development
859;01-Feb-2019 06:58:53;01-Feb-2019 07:50:40;01-Feb-2019 06:58:53;01-Feb-2019 07:50:40;gc1zjy12;Housing Development
859;01-Feb-2019 07:59:00;01-Feb-2019 08:32:00;01-Feb-2019 07:59:00;01-Feb-2019 08:32:00;gc1zjy12;Housing Development
859;01-Feb-2019 08:36:40;01-Feb-2019 09:00:00;01-Feb-2019 08:36:40;01-Feb-2019 09:00:00;gc1zjy12;College Auditorium
859;01-Feb-2019 09:01:40;01-Feb-2019 09:33:00;01-Feb-2019 09:01:40;01-Feb-2019 09:33:00;gc1zjy12;Housing Development
859;01-Feb-2019 09:35:00;01-Feb-2019 09:47:40;01-Feb-2019 09:35:00;01-Feb-2019 09:47:40;gc1zjy12;College Auditorium
859;01-Feb-2019 09:49:00;01-Feb-2019 10:03:20;01-Feb-2019 09:49:00;01-Feb-2019 10:03:20;gc1zjy12;Housing Development
859;01-Feb-2019 10:05:00;01-Feb-2019 10:27:00;01-Feb-2019 10:05:00;01-Feb-2019 10:27:00;gc1zjy12;Housing Development
859;01-Feb-2019 10:28:40;01-Feb-2019 10:59:00;01-Feb-2019 10:28:40;01-Feb-2019 10:59:00;gc1zjy12;Housing Development
859;01-Feb-2019 11:01:00;01-Feb-2019 12:01:22;01-Feb-2019 11:01:00;01-Feb-2019 12:01:22;gc1zjy12;Housing Development
859;01-Feb-2019 12:04:02;01-Feb-2019 12:13:42;01-Feb-2019 12:04:02;01-Feb-2019 12:13:42;gc1zjy12;College Auditorium
859;01-Feb-2019 12:15:02;01-Feb-2019 12:22:22;01-Feb-2019 12:15:02;01-Feb-2019 12:22:22;gc1zjy12;Housing Development
859;01-Feb-2019 12:25:02;01-Feb-2019 12:31:42;01-Feb-2019 12:25:02;01-Feb-2019 12:31:42;gc1zjy12;Housing Development
859;01-Feb-2019 12:33:42;01-Feb-2019 13:03:26;01-Feb-2019 12:33:42;01-Feb-2019 13:03:26;gc1zjy12;Housing Development
859;01-Feb-2019 13:09:42;01-Feb-2019 13:23:02;01-Feb-2019 13:09:42;01-Feb-2019 13:23:02;gc1zjy12;Housing Development
859;01-Feb-2019 13:25:22;01-Feb-2019 14:03:42;01-Feb-2019 13:25:22;01-Feb-2019 14:03:42;gc1zjy12;Housing Development
859;01-Feb-2019 14:13:22;01-Feb-2019 15:16:42;01-Feb-2019 14:13:22;01-Feb-2019 15:16:42;gc1zjy12;Housing Development
859;01-Feb-2019 15:19:22;01-Feb-2019 16:42:46;01-Feb-2019 15:19:22;01-Feb-2019 16:42:46;gc1zjy12;Housing Development
859;01-Feb-2019 16:44:26;01-Feb-2019 16:51:46;01-Feb-2019 16:44:26;01-Feb-2019 16:51:46;gc1zjy12;College Auditorium
859;01-Feb-2019 16:53:46;01-Feb-2019 17:40:06;01-Feb-2019 16:53:46;01-Feb-2019 17:40:06;gc1zjy12;Housing Development
859;01-Feb-2019 17:44:26;01-Feb-2019 17:52:46;01-Feb-2019 17:44:26;01-Feb-2019 17:52:46;gc1zjy12;Housing Development
859;01-Feb-2019 17:55:44;01-Feb-2019 18:48:46;01-Feb-2019 17:55:44;01-Feb-2019 18:48:46;gc1zjy12;Housing Development
859;01-Feb-2019 18:50:06;01-Feb-2019 19:02:46;01-Feb-2019 18:50:06;01-Feb-2019 19:02:46;gc1zjy12;Housing Development
859;01-Feb-2019 19:04:06;01-Feb-2019 19:19:46;01-Feb-2019 19:04:06;01-Feb-2019 19:19:46;gc1zjy13;College Auditorium
859;01-Feb-2019 19:22:06;01-Feb-2019 19:30:21;01-Feb-2019 19:22:06;01-Feb-2019 19:30:21;gc1zjy12;Housing Development
859;01-Feb-2019 19:33:00;01-Feb-2019 19:39:20;01-Feb-2019 19:33:00;01-Feb-2019 19:39:20;gc1zjy12;College Auditorium
859;01-Feb-2019 19:42:00;01-Feb-2019 19:47:40;01-Feb-2019 19:42:00;01-Feb-2019 19:47:40;gc1zjy12;Housing Development
859;01-Feb-2019 20:03:20;01-Feb-2019 20:26:22;01-Feb-2019 20:03:20;01-Feb-2019 20:26:22;gc1zjy12;College Auditorium
859;01-Feb-2019 20:28:00;01-Feb-2019 20:36:00;01-Feb-2019 20:28:00;01-Feb-2019 20:36:00;gc1zjy12;College Auditorium
859;01-Feb-2019 20:53:40;01-Feb-2019 20:59:00;01-Feb-2019 20:53:40;01-Feb-2019 20:59:00;gc1zjy13;College Auditorium
859;01-Feb-2019 21:00:40;01-Feb-2019 21:06:20;01-Feb-2019 21:00:40;01-Feb-2019 21:06:20;gc1zjy13;College Auditorium
859;01-Feb-2019 21:28:40;01-Feb-2019 21:36:40;01-Feb-2019 21:28:40;01-Feb-2019 21:36:40;gc1zjy12;Housing Development
859;01-Feb-2019 21:45:40;01-Feb-2019 21:51:40;01-Feb-2019 21:45:40;01-Feb-2019 21:51:40;gc1zjy12;College Auditorium
859;01-Feb-2019 21:54:00;01-Feb-2019 21:59:40;01-Feb-2019 21:54:00;01-Feb-2019 21:59:40;gc1zjy12;College Auditorium
859;01-Feb-2019 22:10:46;01-Feb-2019 22:21:20;01-Feb-2019 22:10:46;01-Feb-2019 22:21:20;gc1zjy12;Housing Development
859;01-Feb-2019 22:25:20;01-Feb-2019 22:50:20;01-Feb-2019 22:25:20;01-Feb-2019 22:50:20;gc1zjy12;Housing Development
