userid;utc_timestamp;utc_offset;geohash;counts;steps;biking;downstairs;jogging;sitting;standing;upstairs;walking
857;11-Feb-2019 22:20:00;+01:00;sr2yqn;133;0;0;0;0;600;0;0;0
857;11-Feb-2019 22:30:00;+01:00;sr2yqn;131;0;0;0;0;600;0;0;0
857;11-Feb-2019 22:40:00;+01:00;sr2yqn;131;0;0;0;0;600;0;0;0
857;11-Feb-2019 22:50:00;+01:00;sr2yqn;50;0;0;0;0;217;0;0;0
857;11-Feb-2019 23:40:00;+01:00;sr2yqn;440;0;0;0;0;11;0;0;0
857;12-Feb-2019 01:10:00;+01:00;sr2yqn;1174;9;9;0;0;22;0;0;0
857;12-Feb-2019 01:20:00;+01:00;sr2yqn;1313;0;0;0;0;600;0;0;0
857;12-Feb-2019 01:30:00;+01:00;sr2yqn;1952;3;8;12;0;580;0;0;0
857;12-Feb-2019 01:40:00;+01:00;sr2yqn;1937;19;0;0;0;585;15;0;0
857;12-Feb-2019 01:50:00;+01:00;sr2yqn;107;0;0;0;0;600;0;0;0
857;12-Feb-2019 02:00:00;+01:00;sr2yqn;108;0;0;0;0;600;0;0;0
857;12-Feb-2019 02:10:00;+01:00;sr2yqn;106;0;0;0;0;600;0;0;0
857;12-Feb-2019 02:20:00;+01:00;sr2yqn;110;0;0;0;0;600;0;0;0
857;12-Feb-2019 02:30:00;+01:00;sr2yqn;108;0;0;0;0;600;0;0;0
857;12-Feb-2019 02:40:00;+01:00;sr2yqn;111;0;0;0;0;600;0;0;0
857;12-Feb-2019 02:50:00;+01:00;sr2yqn;14;0;0;0;0;100;0;0;0
857;12-Feb-2019 03:40:00;+01:00;sr2yqn;441;0;0;0;0;11;0;0;0
857;12-Feb-2019 05:30:00;+01:00;sr2yqn;549;0;0;0;0;455;0;0;0
857;12-Feb-2019 05:40:00;+01:00;sr2yqn;146;0;0;0;0;600;0;0;0
857;12-Feb-2019 05:50:00;+01:00;sr2yqn;140;0;0;0;0;600;0;0;0
857;12-Feb-2019 06:00:00;+01:00;sr2yqn;142;0;0;0;0;600;0;0;0
857;12-Feb-2019 06:10:00;+01:00;sr2yqn;1342;15;19;0;0;581;0;0;0
857;12-Feb-2019 06:20:00;+01:00;sr2yqn;3091;35;40;0;0;297;0;0;0
857;12-Feb-2019 07:10:00;+01:00;sr2yqj;3214;20;42;0;0;196;0;0;0
857;12-Feb-2019 07:20:00;+01:00;sr2yqn;2671;14;53;0;0;547;0;0;0
857;12-Feb-2019 07:30:00;+01:00;sr2yqn;1149;0;0;0;0;600;0;0;0
857;12-Feb-2019 07:40:00;+01:00;sr2yqn;3897;4;31;0;0;560;9;0;0
857;12-Feb-2019 07:50:00;+01:00;sr2yqn;1540;16;28;0;0;572;0;0;0
857;12-Feb-2019 08:00:00;+01:00;sr2yqn;680;5;18;0;0;582;0;0;0
857;12-Feb-2019 08:10:00;+01:00;sr2yqn;3293;50;59;0;0;530;11;0;0
857;12-Feb-2019 08:20:00;+01:00;sr2yqn;885;9;0;0;0;591;9;0;0
857;12-Feb-2019 08:30:00;+01:00;sr2yqn;3270;29;17;0;0;563;20;0;0
857;12-Feb-2019 08:40:00;+01:00;sr2yqn;2144;4;0;0;0;600;0;0;0
857;12-Feb-2019 08:50:00;+01:00;sr2yqn;2211;8;56;0;0;544;0;0;0
857;12-Feb-2019 09:00:00;+01:00;sr2yqn;2831;29;16;0;0;584;0;0;0
857;12-Feb-2019 09:10:00;+01:00;sr2yqn;2552;9;18;0;0;570;12;0;0
857;12-Feb-2019 09:20:00;+01:00;sr2yqn;2914;10;0;0;0;563;37;0;0
857;12-Feb-2019 09:30:00;+01:00;sr2yqn;2947;14;0;0;0;595;5;0;0
857;12-Feb-2019 09:40:00;+01:00;sr2yqn;1278;2;0;0;0;600;0;0;0
857;12-Feb-2019 09:50:00;+01:00;sr2yqn;2459;19;39;0;0;549;12;0;0
857;12-Feb-2019 10:00:00;+01:00;sr2yqj;112;0;0;0;0;600;0;0;0
857;12-Feb-2019 10:10:00;+01:00;sr2yqn;400;0;0;0;0;588;12;0;0
857;12-Feb-2019 10:20:00;+01:00;sr2yqn;2343;16;15;5;0;575;5;0;0
857;12-Feb-2019 10:30:00;+01:00;sr2yqn;632;9;0;0;0;600;0;0;0
857;12-Feb-2019 10:40:00;+01:00;sr2yqn;109;0;0;0;0;600;0;0;0
857;12-Feb-2019 10:50:00;+01:00;sr2yqn;1438;5;17;0;0;581;2;0;0
857;12-Feb-2019 11:00:00;+01:00;sr2yqn;1984;15;8;0;0;566;26;0;0
857;12-Feb-2019 11:10:00;+01:00;sr2yqn;2048;7;36;0;0;524;20;0;0
857;12-Feb-2019 11:20:00;+01:00;sr2yqn;1634;7;0;0;0;600;0;0;0
857;12-Feb-2019 11:30:00;+01:00;sr2yqn;1040;3;18;0;0;569;13;0;0
857;12-Feb-2019 11:40:00;+01:00;sr2yqn;322;6;0;0;0;600;0;0;0
857;12-Feb-2019 11:50:00;+01:00;sr2yqn;103;0;0;0;0;600;0;0;0
857;12-Feb-2019 12:00:00;+01:00;sr2yqn;107;0;0;0;0;600;0;0;0
857;12-Feb-2019 12:10:00;+01:00;sr2yqn;1237;4;0;0;0;600;0;0;0
857;12-Feb-2019 12:20:00;+01:00;sr2yqn;1990;0;0;0;0;579;21;0;0
857;12-Feb-2019 12:30:00;+01:00;sr2yqn;558;6;0;0;0;600;0;0;0
857;12-Feb-2019 12:40:00;+01:00;sr2yqn;132;0;0;0;0;600;0;0;0
857;12-Feb-2019 12:50:00;+01:00;sr2yqn;1385;13;10;0;0;590;0;0;0
857;12-Feb-2019 13:00:00;+01:00;sr2yqn;483;3;0;0;0;600;0;0;0
857;12-Feb-2019 13:10:00;+01:00;sr2yqn;113;0;0;0;0;600;0;0;0
857;12-Feb-2019 13:20:00;+01:00;sr2yqn;6748;166;30;0;0;553;17;0;0
857;12-Feb-2019 13:30:00;+01:00;sr2yqn;25252;311;196;65;0;279;0;60;0
857;12-Feb-2019 13:40:00;+01:00;sr2yqn;10516;130;114;0;0;486;0;0;0
857;12-Feb-2019 13:50:00;+01:00;sr2yqn;9737;119;79;0;0;514;7;0;0
857;12-Feb-2019 14:00:00;+01:00;sr2yqn;7067;52;32;0;0;568;0;0;0
857;12-Feb-2019 14:10:00;+01:00;sr2yqn;8404;50;41;0;0;559;0;0;0
857;12-Feb-2019 14:20:00;+01:00;sr2yqn;6189;33;17;0;0;583;0;0;0
857;12-Feb-2019 14:30:00;+01:00;sr2yqn;9298;69;76;20;0;504;0;0;0
857;12-Feb-2019 14:40:00;+01:00;sr2yqn;9720;116;115;0;0;485;0;0;0
857;12-Feb-2019 14:50:00;+01:00;sr2yqn;27315;364;452;0;0;148;0;0;0
857;12-Feb-2019 15:00:00;+01:00;sr2yqn;12269;153;130;0;0;470;0;0;0
857;12-Feb-2019 15:10:00;+01:00;sr2yqn;1807;3;0;0;0;565;14;0;0
857;12-Feb-2019 15:20:00;+01:00;sr2yqn;1631;1;0;0;0;585;15;0;0
857;12-Feb-2019 15:30:00;+01:00;sr2yqn;1813;3;0;0;0;600;0;0;0
857;12-Feb-2019 15:40:00;+01:00;sr2yqn;2771;20;0;0;0;590;10;0;0
857;12-Feb-2019 15:50:00;+01:00;sr2yqn;3504;26;38;0;0;562;0;0;0
857;12-Feb-2019 16:00:00;+01:00;sr2yqn;9181;105;103;0;0;497;0;0;0
857;12-Feb-2019 16:10:00;+01:00;sr2yqn;6060;73;34;0;0;555;11;0;0
857;12-Feb-2019 16:20:00;+01:00;sr2yqn;5991;60;37;0;0;523;40;0;0
857;12-Feb-2019 16:30:00;+01:00;sr2ymz;15413;129;16;43;0;490;2;49;0
857;12-Feb-2019 16:40:00;+01:00;sr2yw0;4737;7;36;0;0;564;0;0;0
857;12-Feb-2019 16:50:00;+01:00;sr2yw0;7769;195;34;0;0;566;0;0;0
857;12-Feb-2019 17:00:00;+01:00;sr2yqn;41129;432;92;100;0;185;0;223;0
857;12-Feb-2019 17:10:00;+01:00;sr2yqn;29750;371;140;39;0;292;3;126;0
857;12-Feb-2019 17:20:00;+01:00;sr2yqn;49011;549;133;141;0;48;0;278;0
857;12-Feb-2019 17:30:00;+01:00;sr2yqn;23546;244;125;47;0;330;2;96;0
857;12-Feb-2019 17:40:00;+01:00;sr2yqn;16354;261;62;63;0;457;18;0;0
857;12-Feb-2019 17:50:00;+01:00;sr2yqn;3129;11;29;0;0;571;0;0;0
857;12-Feb-2019 18:00:00;+01:00;sr2yqn;3787;39;16;0;0;582;2;0;0
857;12-Feb-2019 18:10:00;+01:00;sr2yqn;20242;213;94;34;0;401;0;71;0
857;12-Feb-2019 18:20:00;+01:00;sr2yqn;1635;6;40;0;0;560;0;0;0
857;12-Feb-2019 18:30:00;+01:00;sr2yqn;105;0;0;0;0;600;0;0;0
857;12-Feb-2019 18:40:00;+01:00;sr2yqn;103;0;0;0;0;600;0;0;0
857;12-Feb-2019 18:50:00;+01:00;sr2yqn;105;0;0;0;0;600;0;0;0
857;12-Feb-2019 19:00:00;+01:00;sr2yqn;104;0;0;0;0;600;0;0;0
857;12-Feb-2019 19:10:00;+01:00;sr2yqn;2359;14;19;0;0;561;0;0;0
857;12-Feb-2019 19:20:00;+01:00;sr2yqn;3841;3;8;0;0;592;0;0;0
857;12-Feb-2019 19:30:00;+01:00;sr2yqn;2824;22;0;0;0;580;20;0;0
857;12-Feb-2019 19:40:00;+01:00;sr2yqn;112;0;0;0;0;600;0;0;0
857;12-Feb-2019 19:50:00;+01:00;sr2yqn;1887;25;33;0;0;530;37;0;0
857;12-Feb-2019 20:00:00;+01:00;sr2yqn;2292;21;13;0;0;567;20;0;0
857;12-Feb-2019 20:10:00;+01:00;sr2yqn;2362;23;0;0;0;566;34;0;0
857;12-Feb-2019 20:20:00;+01:00;sr2yqn;1944;13;0;0;0;600;0;0;0
857;12-Feb-2019 20:30:00;+01:00;sr2yqn;3022;18;17;0;0;563;20;0;0
857;12-Feb-2019 20:40:00;+01:00;sr2yqn;1689;10;0;0;0;600;0;0;0
857;12-Feb-2019 20:50:00;+01:00;sr2yqn;1769;11;0;0;0;600;0;0;0
857;12-Feb-2019 21:00:00;+01:00;sr2yqn;1271;4;0;0;0;580;20;0;0
857;12-Feb-2019 21:10:00;+01:00;sr2yqn;2257;10;30;3;0;567;0;0;0
857;12-Feb-2019 21:20:00;+01:00;sr2yqn;1320;10;18;0;0;582;0;0;0
857;12-Feb-2019 21:30:00;+01:00;sr2yqn;1738;16;0;0;0;580;20;0;0
857;12-Feb-2019 21:40:00;+01:00;sr2yqn;1487;14;16;0;0;581;3;0;0
857;12-Feb-2019 21:50:00;+01:00;sr2yqn;1017;3;20;0;0;580;0;0;0
857;12-Feb-2019 22:00:00;+01:00;sr2yqn;1842;11;26;22;0;552;0;0;0
857;12-Feb-2019 22:10:00;+01:00;sr2yqn;1421;9;20;0;0;565;15;0;0
857;12-Feb-2019 22:20:00;+01:00;sr2yqn;2918;28;90;6;0;504;0;0;0
857;12-Feb-2019 22:30:00;+01:00;sr2yqn;1224;4;18;0;0;561;21;0;0
857;12-Feb-2019 22:40:00;+01:00;sr2yqn;1683;28;38;0;0;562;0;0;0
857;12-Feb-2019 22:50:00;+01:00;sr2yqn;96;0;0;0;0;600;0;0;0
857;12-Feb-2019 23:00:00;+01:00;sr2yqn;1044;24;0;0;0;600;0;0;0
857;12-Feb-2019 23:10:00;+01:00;sr2yqn;535;0;0;0;0;556;0;0;0
857;12-Feb-2019 23:20:00;+01:00;sr2yqn;99;0;0;0;0;600;0;0;0
857;12-Feb-2019 23:30:00;+01:00;sr2yqn;99;0;0;0;0;600;0;0;0
857;12-Feb-2019 23:40:00;+01:00;sr2yqn;99;0;0;0;0;600;0;0;0
857;12-Feb-2019 23:50:00;+01:00;sr2yqn;100;0;0;0;0;600;0;0;0
857;13-Feb-2019 00:00:00;+01:00;sr2yqn;97;0;0;0;0;600;0;0;0
857;13-Feb-2019 00:10:00;+01:00;sr2yqn;95;0;0;0;0;600;0;0;0
857;13-Feb-2019 00:20:00;+01:00;sr2yqn;105;0;0;0;0;600;0;0;0
857;13-Feb-2019 00:30:00;+01:00;sr2yqn;101;0;0;0;0;600;0;0;0
857;13-Feb-2019 00:40:00;+01:00;sr2yqn;97;0;0;0;0;600;0;0;0
857;13-Feb-2019 00:50:00;+01:00;sr2yqn;94;0;0;0;0;600;0;0;0
857;13-Feb-2019 01:00:00;+01:00;sr2yqn;96;0;0;0;0;600;0;0;0
857;13-Feb-2019 01:10:00;+01:00;sr2yqn;101;0;0;0;0;600;0;0;0
857;13-Feb-2019 01:20:00;+01:00;sr2yqn;89;0;0;0;0;600;0;0;0
857;13-Feb-2019 01:30:00;+01:00;sr2yqn;92;0;0;0;0;600;0;0;0
857;13-Feb-2019 01:40:00;+01:00;sr2yqn;97;0;0;0;0;600;0;0;0
857;13-Feb-2019 01:50:00;+01:00;sr2yqn;95;0;0;0;0;600;0;0;0
857;13-Feb-2019 02:00:00;+01:00;sr2yqn;256;0;0;0;0;600;0;0;0
857;13-Feb-2019 02:10:00;+01:00;sr2yqn;863;15;20;0;0;580;0;0;0
857;13-Feb-2019 02:20:00;+01:00;sr2yqn;104;0;0;0;0;600;0;0;0
857;13-Feb-2019 02:30:00;+01:00;sr2yqn;106;0;0;0;0;600;0;0;0
857;13-Feb-2019 02:40:00;+01:00;sr2yqn;106;0;0;0;0;600;0;0;0
857;13-Feb-2019 02:50:00;+01:00;sr2yqn;103;0;0;0;0;600;0;0;0
857;13-Feb-2019 03:00:00;+01:00;sr2yqn;101;0;0;0;0;600;0;0;0
857;13-Feb-2019 03:10:00;+01:00;sr2yqn;14;0;0;0;0;89;0;0;0
857;13-Feb-2019 04:10:00;+01:00;sr2yqn;440;0;10;0;0;0;0;0;0
857;13-Feb-2019 05:40:00;+01:00;sr2yqn;467;0;0;0;0;142;0;0;0
857;13-Feb-2019 05:50:00;+01:00;sr2yqn;110;0;0;0;0;600;0;0;0
857;13-Feb-2019 06:00:00;+01:00;sr2yqn;111;0;0;0;0;600;0;0;0
857;13-Feb-2019 06:10:00;+01:00;sr2yqn;1658;16;40;0;0;560;0;0;0
857;13-Feb-2019 06:20:00;+01:00;sr2yqn;2375;11;20;0;0;580;0;0;0
857;13-Feb-2019 06:30:00;+01:00;sr2yqn;481;3;0;0;0;600;0;0;0
857;13-Feb-2019 06:40:00;+01:00;sr2yqn;107;0;0;0;0;600;0;0;0
857;13-Feb-2019 06:50:00;+01:00;sr2yqn;104;0;0;0;0;600;0;0;0
857;13-Feb-2019 07:00:00;+01:00;sr2yqn;108;0;0;0;0;600;0;0;0
857;13-Feb-2019 07:10:00;+01:00;sr2yqn;102;0;0;0;0;600;0;0;0
857;13-Feb-2019 07:20:00;+01:00;sr2yqn;6562;97;101;0;0;499;0;0;0
857;13-Feb-2019 07:30:00;+01:00;sr2yqn;34482;427;109;74;0;285;0;113;19
857;13-Feb-2019 07:40:00;+01:00;sr2yqn;46592;519;375;107;28;40;0;50;0
857;13-Feb-2019 07:50:00;+01:00;sr2yqj;42593;506;248;48;0;138;11;155;0
857;13-Feb-2019 08:00:00;+01:00;sr2yqn;23906;253;27;4;0;438;1;130;0
857;13-Feb-2019 08:10:00;+01:00;sr2ymz;3941;5;31;0;0;554;15;0;0
857;13-Feb-2019 08:20:00;+01:00;sr2ymn;3305;7;34;0;0;491;0;0;0
857;13-Feb-2019 08:30:00;+01:00;sr2yk7;50884;630;136;143;0;68;18;222;13
857;13-Feb-2019 08:40:00;+01:00;sr2yk7;12524;215;143;39;0;418;0;0;0
857;13-Feb-2019 08:50:00;+01:00;sr2yk7;3128;42;17;0;0;583;0;0;0
857;13-Feb-2019 09:00:00;+01:00;sr2yk7;6036;46;19;0;0;547;34;0;0
857;13-Feb-2019 09:10:00;+01:00;sr2yk7;9054;117;93;11;0;496;0;0;0
857;13-Feb-2019 09:20:00;+01:00;sr2yk7;1905;5;0;0;0;600;0;0;0
857;13-Feb-2019 09:30:00;+01:00;sr2yk7;1811;0;0;0;0;600;0;0;0
857;13-Feb-2019 09:40:00;+01:00;sr2yk7;1343;0;0;0;0;600;0;0;0
857;13-Feb-2019 09:50:00;+01:00;sr2yk7;2811;44;28;0;0;572;0;0;0
857;13-Feb-2019 10:00:00;+01:00;sr2yk7;315;0;0;0;0;600;0;0;0
857;13-Feb-2019 10:10:00;+01:00;sr2yk7;4937;71;21;44;0;535;0;0;0
857;13-Feb-2019 10:20:00;+01:00;sr2yk7;682;3;0;0;0;600;0;0;0
857;13-Feb-2019 10:30:00;+01:00;sr2yk7;425;0;0;0;0;600;0;0;0
857;13-Feb-2019 10:40:00;+01:00;sr2yk7;418;4;0;0;0;600;0;0;0
857;13-Feb-2019 10:50:00;+01:00;sr2yk7;368;0;0;0;0;600;0;0;0
857;13-Feb-2019 11:00:00;+01:00;sr2yk7;213;0;0;0;0;600;0;0;0
857;13-Feb-2019 11:10:00;+01:00;sr2yk7;222;0;0;0;0;600;0;0;0
857;13-Feb-2019 11:20:00;+01:00;sr2yk7;239;0;0;0;0;600;0;0;0
857;13-Feb-2019 11:30:00;+01:00;sr2yk7;1200;7;0;0;0;580;20;0;0
857;13-Feb-2019 11:40:00;+01:00;sr2yk7;221;0;0;0;0;580;20;0;0
857;13-Feb-2019 11:50:00;+01:00;sr2yk7;13195;195;72;100;0;413;0;15;0
857;13-Feb-2019 12:00:00;+01:00;sr2yk7;11060;145;13;28;0;494;0;65;0
857;13-Feb-2019 12:10:00;+01:00;sr2yk7;910;10;0;0;0;600;0;0;0
857;13-Feb-2019 12:20:00;+01:00;sr2yk7;28229;376;59;191;0;231;0;51;0
858;utc_timestamp;utc_offset;geohash;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
858;25-Jan-2019 09:50:00;+01:00;u2j71j;1651;0;0;0;0;453;0;0;0
858;25-Jan-2019 10:00:00;+01:00;u2j71j;165;0;0;0;0;600;0;0;0
858;25-Jan-2019 10:10:00;+01:00;u2j71j;157;0;0;0;0;600;0;0;0
858;25-Jan-2019 10:20:00;+01:00;u2j71j;192;0;0;0;0;600;0;0;0
858;25-Jan-2019 10:30:00;+01:00;u2j71j;132;0;0;0;0;600;0;0;0
858;25-Jan-2019 10:40:00;+01:00;u2j71j;1972;5;17;0;0;583;0;0;0
858;25-Jan-2019 10:50:00;+01:00;u2j71j;27680;486;116;49;0;435;0;0;0
858;25-Jan-2019 11:00:00;+01:00;u2j71j;4183;70;30;28;0;542;0;0;0
858;25-Jan-2019 11:10:00;+01:00;u2j71j;2415;13;17;0;0;513;70;0;0
858;25-Jan-2019 11:20:00;+01:00;u2j71j;465;0;0;0;0;600;0;0;0
858;25-Jan-2019 11:30:00;+01:00;u2j71j;166;0;0;0;0;600;0;0;0
858;25-Jan-2019 11:40:00;+01:00;u2j71j;4723;14;44;0;0;556;0;0;0
858;25-Jan-2019 11:50:00;+01:00;u2j71j;28480;215;163;130;13;218;17;59;0
858;25-Jan-2019 12:00:00;+01:00;u2j71j;1161;2;0;20;0;580;0;0;0
858;25-Jan-2019 12:10:00;+01:00;u2j71j;563;0;5;0;0;577;18;0;0
858;25-Jan-2019 12:20:00;+01:00;u2j71j;1054;2;0;0;0;577;23;0;0
858;25-Jan-2019 12:30:00;+01:00;u2j71j;38225;194;51;6;73;362;9;99;0
858;25-Jan-2019 12:40:00;+01:00;u2j71j;2202;10;40;19;0;541;0;0;0
858;25-Jan-2019 12:50:00;+01:00;u2j71j;374;0;0;0;0;600;0;0;0
858;25-Jan-2019 13:00:00;+01:00;u2j71j;341;0;0;0;0;600;0;0;0
858;25-Jan-2019 13:10:00;+01:00;u2j71j;146;0;0;0;0;600;0;0;0
858;25-Jan-2019 13:20:00;+01:00;u2j71j;9808;54;142;0;0;444;1;13;0
858;25-Jan-2019 13:30:00;+01:00;u2j71j;6098;0;18;0;0;582;0;0;0
858;25-Jan-2019 13:40:00;+01:00;u2j71j;8615;11;61;4;6;511;18;0;0
858;25-Jan-2019 13:50:00;+01:00;u2j71j;8337;20;34;0;0;535;12;0;0
858;25-Jan-2019 14:00:00;+01:00;u2j71j;7193;20;39;0;0;544;17;0;0
858;25-Jan-2019 14:10:00;+01:00;u2j71j;8367;23;0;0;26;574;0;0;0
858;25-Jan-2019 14:20:00;+01:00;u2j71j;2629;14;56;0;0;518;26;0;0
858;25-Jan-2019 14:30:00;+01:00;u2j71j;3690;25;55;0;0;536;9;0;0
858;25-Jan-2019 14:40:00;+01:00;u2j71j;2429;6;11;0;0;589;0;0;0
858;25-Jan-2019 14:50:00;+01:00;u2j71j;3418;12;64;0;0;536;0;0;0
858;25-Jan-2019 15:00:00;+01:00;u2j71j;2221;21;17;0;0;542;41;0;0
858;25-Jan-2019 15:10:00;+01:00;u2j71j;14450;133;219;51;0;330;0;0;0
858;25-Jan-2019 15:20:00;+01:00;u2j71j;4543;31;57;0;0;533;10;0;0
858;25-Jan-2019 15:30:00;+01:00;u2j71j;4984;30;96;0;0;504;0;0;0
858;25-Jan-2019 15:40:00;+01:00;u2j71j;7753;39;114;0;0;478;1;7;0
858;25-Jan-2019 15:50:00;+01:00;u2j71j;32047;231;82;52;32;331;2;101;0
858;25-Jan-2019 16:00:00;+01:00;u2j71k;20589;231;94;86;19;368;3;30;0
858;25-Jan-2019 16:10:00;+01:00;u2j6fr;8556;30;31;18;0;551;0;0;0
858;25-Jan-2019 16:20:00;+01:00;u2j6vw;9120;4;0;0;0;600;0;0;0
858;25-Jan-2019 16:30:00;+01:00;u2jdb1;15840;135;169;0;0;415;0;16;0
858;25-Jan-2019 16:40:00;+01:00;u2jdb1;1255;12;27;1;0;572;0;0;0
858;25-Jan-2019 16:50:00;+01:00;u2jdb1;10294;79;124;5;0;430;21;20;0
858;25-Jan-2019 17:00:00;+01:00;u2jdb1;11310;119;187;11;0;402;0;0;0
858;25-Jan-2019 17:10:00;+01:00;u2j6xb;13903;58;117;27;22;434;0;0;0
858;25-Jan-2019 17:20:00;+01:00;u2j6p5;9313;57;139;0;0;448;13;0;0
858;25-Jan-2019 17:30:00;+01:00;u2j9br;16768;125;164;23;0;397;4;12;0
858;25-Jan-2019 17:40:00;+01:00;u2j9br;290;0;0;0;0;600;0;0;0
858;25-Jan-2019 17:50:00;+01:00;u2j9br;1921;13;23;0;0;537;19;0;0
858;25-Jan-2019 18:00:00;+01:00;u2j9br;659;0;0;0;0;600;0;0;0
858;25-Jan-2019 18:10:00;+01:00;u2j9br;779;0;0;0;0;600;0;0;0
858;25-Jan-2019 18:20:00;+01:00;u2j9br;2734;9;41;0;0;559;0;0;0
858;25-Jan-2019 18:30:00;+01:00;u2j9br;609;0;0;0;0;600;0;0;0
858;25-Jan-2019 18:40:00;+01:00;u2j9br;840;0;0;0;0;600;0;0;0
858;25-Jan-2019 18:50:00;+01:00;u2j9br;2201;6;5;20;0;575;0;0;0
858;25-Jan-2019 19:00:00;+01:00;u2j9br;1610;0;0;0;0;600;0;0;0
858;25-Jan-2019 19:10:00;+01:00;u2j9br;19587;225;163;99;0;308;30;0;0
858;25-Jan-2019 19:20:00;+01:00;u2j9br;23430;352;316;74;0;210;0;0;0
858;25-Jan-2019 19:30:00;+01:00;u2j6pf;17407;111;164;71;0;365;0;0;0
858;25-Jan-2019 19:40:00;+01:00;u2j6p7;9842;122;90;0;0;508;2;0;0
858;25-Jan-2019 19:50:00;+01:00;u2j6rg;8566;41;70;0;0;530;0;0;0
858;25-Jan-2019 20:00:00;+01:00;u2jdb1;13557;172;240;8;0;348;4;0;0
858;25-Jan-2019 20:10:00;+01:00;u2jdb1;82;0;0;0;0;600;0;0;0
858;25-Jan-2019 20:20:00;+01:00;u2jdb1;108;0;0;0;0;600;0;0;0
858;25-Jan-2019 20:30:00;+01:00;u2jdb1;124;0;0;0;0;600;0;0;0
858;25-Jan-2019 20:40:00;+01:00;u2jdb1;1098;11;19;0;0;581;0;0;0
858;25-Jan-2019 20:50:00;+01:00;u2jdb1;208;0;0;0;0;600;0;0;0
858;25-Jan-2019 21:00:00;+01:00;u2jdb1;204;0;0;0;0;600;0;0;0
858;25-Jan-2019 21:10:00;+01:00;u2jdb1;3855;50;40;0;0;560;0;0;0
858;25-Jan-2019 21:20:00;+01:00;u2jdb1;18471;488;19;0;0;581;0;0;0
858;25-Jan-2019 21:30:00;+01:00;u2jdb1;17328;300;0;0;0;600;0;0;0
858;25-Jan-2019 21:40:00;+01:00;u2jdb1;7356;172;60;0;0;540;0;0;0
858;25-Jan-2019 21:50:00;+01:00;u2jdb1;2561;15;22;0;0;538;20;0;0
858;25-Jan-2019 22:00:00;+01:00;u2jdb1;2422;14;23;0;0;577;0;0;0
858;25-Jan-2019 22:10:00;+01:00;u2jdb1;2968;7;22;1;19;558;0;0;0
858;25-Jan-2019 22:20:00;+01:00;u2jdb1;203;0;0;0;0;600;0;0;0
858;25-Jan-2019 22:30:00;+01:00;u2jdb1;189;0;0;0;0;600;0;0;0
858;25-Jan-2019 22:40:00;+01:00;u2jdb1;195;0;0;0;0;600;0;0;0
858;25-Jan-2019 22:50:00;+01:00;u2jdb1;201;0;0;0;0;600;0;0;0
858;25-Jan-2019 23:00:00;+01:00;u2jdb1;199;0;0;0;0;600;0;0;0
858;25-Jan-2019 23:10:00;+01:00;u2jdb1;210;0;0;0;0;600;0;0;0
858;25-Jan-2019 23:20:00;+01:00;u2jdb1;210;0;0;0;0;600;0;0;0
858;25-Jan-2019 23:30:00;+01:00;u2jdb1;216;0;0;0;0;600;0;0;0
858;25-Jan-2019 23:40:00;+01:00;u2jdb1;188;0;0;0;0;600;0;0;0
858;25-Jan-2019 23:50:00;+01:00;u2jdb1;603;4;16;0;0;584;0;0;0
858;26-Jan-2019 00:00:00;+01:00;u2jdb1;213;0;0;0;0;600;0;0;0
858;26-Jan-2019 00:10:00;+01:00;u2jdb1;184;0;0;0;0;600;0;0;0
858;26-Jan-2019 00:20:00;+01:00;u2jdb1;180;0;0;0;0;600;0;0;0
858;26-Jan-2019 00:30:00;+01:00;u2jdb1;178;0;0;0;0;600;0;0;0
858;26-Jan-2019 00:40:00;+01:00;u2jdb1;177;0;0;0;0;600;0;0;0
858;26-Jan-2019 00:50:00;+01:00;u2jdb1;182;0;0;0;0;600;0;0;0
858;26-Jan-2019 01:00:00;+01:00;u2jdb1;183;0;0;0;0;600;0;0;0
858;26-Jan-2019 01:10:00;+01:00;u2jdb1;185;0;0;0;0;600;0;0;0
858;26-Jan-2019 01:20:00;+01:00;u2jdb1;180;0;0;0;0;600;0;0;0
858;26-Jan-2019 01:30:00;+01:00;u2jdb1;200;0;0;0;0;600;0;0;0
858;26-Jan-2019 01:40:00;+01:00;u2jdb1;186;0;0;0;0;600;0;0;0
858;26-Jan-2019 01:50:00;+01:00;u2jdb1;610;0;0;0;0;579;0;0;0
858;26-Jan-2019 02:00:00;+01:00;u2jdb1;159;0;0;0;0;600;0;0;0
858;26-Jan-2019 02:10:00;+01:00;u2jdb1;163;0;0;0;0;600;0;0;0
858;26-Jan-2019 02:20:00;+01:00;u2jdb1;155;0;0;0;0;600;0;0;0
858;26-Jan-2019 02:30:00;+01:00;u2jdb1;176;0;0;0;0;600;0;0;0
858;26-Jan-2019 02:40:00;+01:00;u2jdb1;189;0;0;0;0;600;0;0;0
858;26-Jan-2019 02:50:00;+01:00;u2jdb1;187;0;0;0;0;600;0;0;0
858;26-Jan-2019 03:00:00;+01:00;u2jdb1;184;0;0;0;0;600;0;0;0
858;26-Jan-2019 03:10:00;+01:00;u2jdb1;185;0;0;0;0;600;0;0;0
858;26-Jan-2019 03:20:00;+01:00;u2jdb1;180;0;0;0;0;600;0;0;0
858;26-Jan-2019 03:30:00;+01:00;u2jdb1;186;0;0;0;0;600;0;0;0
